Time,pm10_standard,pm25_standard,pm100_standard,Temperature,Gas,Humidity,Pressure,Altitude
1677280693,0,0,0,19.379609375,259000,29.637479179877676,996.7438646050052,138.34020580208423
1677280694,0,0,0,19.401875,259204,29.79542295892805,996.6937815176011,138.7627726860124
1677280696,0,0,0,19.4438671875,257784,29.96633046485099,996.6469686993726,139.15776281815275
1677280697,0,0,0,19.4815625,258593,30.03645450765693,996.6366122455837,139.2451489701191
1677280698,0,0,0,19.5096875,259204,30.055510331359795,996.6434361392511,139.18756993033722
1677280699,0,0,0,19.529609375,256979,30.1130595424083,996.6487772487806,139.14250263395314
1677280700,0,0,0,19.5721875,257986,30.166885421428418,996.6395764514673,139.22013738518038
1677280702,0,0,0,19.6159375,254006,30.18164565855857,996.6340699984273,139.26660017000955
1677280703,0,0,0,19.64875,256180,30.206716394911005,996.6260048621857,139.33465318944272
1677280704,0,0,0,19.6844921875,254595,30.23763507149915,996.6228268982228,139.3614687353437
1677280705,0,0,0,19.720625,254990,30.24618924366649,996.6150556714103,139.4270423600277
1677280706,0,0,0,19.7508984375,255187,30.203856706890875,996.6027332075901,139.53102017882557
1677280708,0,0,0,19.7794140625,255583,30.172587600108727,996.5962038518661,139.5861157648567
1677280709,0,0,0,19.8087109375,255583,30.09101311742147,996.6136830368465,139.43862469576757
1677280710,0,0,0,19.836640625,255385,30.042930169084983,996.6253834189432,139.33989689978293
1677280711,0,0,0,19.8692578125,256779,30.017613724623825,996.6326796937142,139.278331425913
1677280712,0,0,0,19.9036328125,254792,29.992442680929532,996.6429070237855,139.19203451962127
1677280714,0,0,0,19.9286328125,256180,29.94414528108384,996.6532014133812,139.1051724977186
1677280715,0,0,0,19.962421875,257180,29.90216384083417,996.6659379301188,138.9977052957518
1677280716,0,0,0,20.0003125,257784,29.860523568096546,996.6750348069271,138.92094904856475
1677280717,0,0,0,20.02921875,259000,29.260583353776067,996.6551479489384,139.08874809761957
1677280718,0,0,0,20.0434765625,260640,29.378628437205656,996.6352656132971,139.25651169866674
1677280720,0,0,0,20.05734375,259613,29.491175369527987,996.6898700975888,138.79577530030855
1677280721,0,0,0,20.0909375,260846,29.560783593230436,996.6778002025881,138.8976157249858
1677280722,0,0,0,20.142109375,260640,29.36981336177353,996.7107969636058,138.61920604616094
1677280723,0,0,0,20.2094921875,259000,29.330650312185345,996.7166647557665,138.56969741891098
1677280724,0,0,0,20.26828125,256180,29.329786286001045,996.725650025479,138.49388599394075
1677280725,0,0,0,20.3175,258188,29.32258766700302,996.7833304618839,138.0072319688873
1677280727,0,0,0,20.358125,253031,29.41499478171074,996.713026808579,138.60039203167244
1677280728,0,0,0,20.3880078125,242772,29.61263315541053,996.6527544643916,139.1089437497451
1677280729,0,0,0,20.357734375,244757,30.158288457748476,996.5847512195207,139.6827553303346
1677280730,0,0,0,20.3083203125,246405,30.693195246839736,996.5529873859327,139.95078951455272
1677280731,0,0,0,20.2321484375,250528,30.95707476573051,996.5255051485699,140.18269969466596
1677280733,0,0,0,20.2044140625,254595,30.830848327379133,996.3201660112151,141.91562778418546
1677280734,0,0,0,20.1923046875,255385,30.374598665269968,996.2667518535605,142.3664557541699
1677280735,0,0,0,20.176875,254202,31.958909351391473,996.3476200038768,141.68391728622908
1677280736,0,0,0,20.138203125,253225,31.99530975803223,996.3180413544729,141.93356000973873
1677280737,0,0,0,20.1032421875,253420,31.918547946311044,996.2544584854767,142.47021742344396
1677280739,0,0,0,20.0794140625,254202,30.752908523052472,996.3073139598885,142.02410031213068
1677280740,0,0,0,20.0294140625,256180,30.821891026404256,996.3479362500957,141.68124821208482
1677280741,0,0,0,19.9766796875,257381,30.963876318577118,996.4451301999742,140.86097728015295
1677280742,0,0,0,19.92453125,257986,30.908840639715674,996.4891147728165,140.4897895970938
1677280743,0,0,0,19.886640625,259613,30.753765086414663,996.500981144831,140.3896510506852
1677280745,0,0,0,19.835078125,258188,30.50791300605196,996.5301912016611,140.1431558443419
1677280746,0,0,0,19.792890625,257986,30.453932515299748,996.5331173665863,140.1184631087424
